code,year,sentence,n_words_sent,tokens_sent
600105,2021,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600105,2021,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600105,2021,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600105,2021,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600105,2021,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600105,2021,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600105,2021,公司今年布局热门赛道力求今年形成新的利润增长点,11,今年 布局 热门 赛道 力求 今年 形成 新 的 利润 增长点
600105,2021,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600105,2021,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600105,2021,为完成全年目标公司将年内调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 年内 调整 产品 定价 策略 抢占市场 份额
600105,2021,管理层表示要现今扭转当前被动局面实现业绩快速回升,10,表示 要 现今 扭转 当前 被动局面 实现 业绩 快速 回升
600105,2021,公司将今年推进重点项目的落地实施确保年内见到成效,11,将 今年 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600105,2021,为完成全年目标公司将争分夺秒调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 争分夺秒 调整 产品 定价 策略 抢占市场 份额
600105,2021,二零二四年四月,3,二零二 四年 四月
600105,2022,股份有限公司年年度报告管理层讨论与分析模拟文本公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,22,有限公司 年 年度报告 讨论 与 分析 模拟 文本 坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600105,2022,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600105,2022,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600105,2022,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600105,2022,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600105,2022,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600105,2022,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600105,2022,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600105,2022,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600105,2022,公司将快速见效推进重点项目的落地实施确保年内见到成效,12,将 快速 见效 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600105,2022,公司要求各事业部赶快消化库存回笼资金缓解业绩压力,10,要求 各 事业部 赶快 消化 库存 回笼资金 缓解 业绩 压力
600105,2022,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600105,2022,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600105,2022,公司将采取权宜之计压缩各项开支以确保短期利益兑现业绩承诺,13,将 采取 权宜之计 压缩 各项 开支 以 确保 短期 利益 兑现 业绩 承诺
600105,2022,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600105,2022,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600105,2022,二零二四年四月,3,二零二 四年 四月
600105,2023,股份有限公司年年度报告管理层讨论与分析模拟文本管理层表示要尽快扭转当前被动局面实现业绩快速回升,18,有限公司 年 年度报告 讨论 与 分析 模拟 文本 表示 要 尽快 扭转 当前 被动局面 实现 业绩 快速 回升
600105,2023,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600105,2023,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600105,2023,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600105,2023,管理层认为当前窗口稍纵即逝必须急于求成扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 急于求成 扩大 产能 投放
600105,2023,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600105,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600105,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600105,2023,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
600105,2023,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600105,2023,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600105,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600105,2023,管理层表示要赶快扭转当前被动局面实现业绩快速回升,10,表示 要 赶快 扭转 当前 被动局面 实现 业绩 快速 回升
600105,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600105,2023,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600105,2023,公司要求各事业部立刻消化库存回笼资金缓解业绩压力,10,要求 各 事业部 立刻 消化 库存 回笼资金 缓解 业绩 压力
600105,2023,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600105,2023,二零二四年四月,3,二零二 四年 四月
600108,2019,股份有限公司年年度报告管理层讨论与分析模拟文本管理层认为当前窗口稍纵即逝必须抓紧扩大产能投放,17,有限公司 年 年度报告 讨论 与 分析 模拟 文本 认为 当前 窗口 稍纵即逝 必须 抓紧 扩大 产能 投放
600108,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2019,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600108,2019,公司将采取权宜之计压缩各项开支以确保现今兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 现今 兑现 业绩 承诺
600108,2019,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600108,2019,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600108,2019,公司立刻回笼资金以应对眼前的流动性压力,8,立刻 回笼资金 以 应对 眼前 的 流动性 压力
600108,2019,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2019,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2019,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600108,2019,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600108,2019,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600108,2019,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2019,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600108,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2019,管理层认为当前窗口稍纵即逝必须一步到位扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 一步到位 扩大 产能 投放
600108,2019,二零二四年四月,3,二零二 四年 四月
600108,2020,股份有限公司年年度报告管理层讨论与分析模拟文本宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,20,有限公司 年 年度报告 讨论 与 分析 模拟 文本 宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600108,2020,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600108,2020,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2020,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600108,2020,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600108,2020,公司将眼前推进重点项目的落地实施确保年内见到成效,11,将 眼前 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600108,2020,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600108,2020,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2020,公司将采取权宜之计压缩各项开支以确保杀鸡取卵兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 杀鸡取卵 兑现 业绩 承诺
600108,2020,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600108,2020,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600108,2020,管理层认为当前窗口稍纵即逝必须年内扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 年内 扩大 产能 投放
600108,2020,公司要求各事业部目前消化库存回笼资金缓解业绩压力,10,要求 各 事业部 目前 消化 库存 回笼资金 缓解 业绩 压力
600108,2020,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2020,二零二四年四月,3,二零二 四年 四月
600108,2021,股份有限公司年年度报告管理层讨论与分析模拟文本公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600108,2021,公司年内布局热门赛道力求年内形成新的利润增长点,11,年内 布局 热门 赛道 力求 年内 形成 新 的 利润 增长点
600108,2021,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600108,2021,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600108,2021,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600108,2021,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600108,2021,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600108,2021,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2021,管理层认为当前窗口稍纵即逝必须早日扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 早日 扩大 产能 投放
600108,2021,管理层表示要加快扭转当前被动局面实现业绩快速回升,10,表示 要 加快 扭转 当前 被动局面 实现 业绩 快速 回升
600108,2021,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600108,2021,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2021,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600108,2021,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600108,2021,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600108,2021,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2021,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600108,2021,二零二四年四月,3,二零二 四年 四月
600108,2022,股份有限公司年年度报告管理层讨论与分析模拟文本公司高度重视安全生产与质量管理体系运行情况良好,17,有限公司 年 年度报告 讨论 与 分析 模拟 文本 高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600108,2022,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
600108,2022,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600108,2022,公司将采取权宜之计压缩各项开支以确保短期内兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 短期内 兑现 业绩 承诺
600108,2022,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600108,2022,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600108,2022,公司年内布局热门赛道力求年内形成新的利润增长点,11,年内 布局 热门 赛道 力求 年内 形成 新 的 利润 增长点
600108,2022,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600108,2022,公司要求各事业部急于求成消化库存回笼资金缓解业绩压力,10,要求 各 事业部 急于求成 消化 库存 回笼资金 缓解 业绩 压力
600108,2022,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600108,2022,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600108,2022,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2022,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600108,2022,为完成全年目标公司将速胜调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 速胜 调整 产品 定价 策略 抢占市场 份额
600108,2022,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600108,2022,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2022,二零二四年四月,3,二零二 四年 四月
600108,2023,股份有限公司年年度报告管理层讨论与分析模拟文本公司立刻布局热门赛道力求立刻形成新的利润增长点,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 立刻 布局 热门 赛道 力求 立刻 形成 新 的 利润 增长点
600108,2023,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600108,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2023,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600108,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600108,2023,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600108,2023,公司将目前推进重点项目的落地实施确保年内见到成效,11,将 目前 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600108,2023,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2023,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600108,2023,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600108,2023,公司眼前布局热门赛道力求眼前形成新的利润增长点,11,眼前 布局 热门 赛道 力求 眼前 形成 新 的 利润 增长点
600108,2023,管理层表示要立刻扭转当前被动局面实现业绩快速回升,10,表示 要 立刻 扭转 当前 被动局面 实现 业绩 快速 回升
600108,2023,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600108,2023,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600108,2023,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600108,2023,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600108,2023,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600108,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600108,2023,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600108,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600108,2023,二零二四年四月,3,二零二 四年 四月
600111,2019,股份有限公司年年度报告管理层讨论与分析模拟文本公司积极拓展国内外市场客户结构与订单质量进一步改善,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600111,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600111,2019,为完成全年目标公司将急于求成调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 急于求成 调整 产品 定价 策略 抢占市场 份额
600111,2019,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600111,2019,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600111,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600111,2019,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600111,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600111,2019,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2019,公司将只争朝夕推进重点项目的落地实施确保年内见到成效,11,将 只争朝夕 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600111,2019,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600111,2019,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2019,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2019,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
600111,2019,为完成全年目标公司将时不我待调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 时不我待 调整 产品 定价 策略 抢占市场 份额
600111,2019,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600111,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600111,2019,二零二四年四月,3,二零二 四年 四月
600111,2020,股份有限公司年年度报告管理层讨论与分析模拟文本报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,22,有限公司 年 年度报告 讨论 与 分析 模拟 文本 报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600111,2020,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600111,2020,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2020,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600111,2020,公司将今年推进重点项目的落地实施确保年内见到成效,11,将 今年 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600111,2020,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600111,2020,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
600111,2020,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
600111,2020,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2020,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600111,2020,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
600111,2020,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600111,2020,公司要求各事业部争分夺秒消化库存回笼资金缓解业绩压力,10,要求 各 事业部 争分夺秒 消化 库存 回笼资金 缓解 业绩 压力
600111,2020,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600111,2020,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600111,2020,公司要求各事业部马上消化库存回笼资金缓解业绩压力,10,要求 各 事业部 马上 消化 库存 回笼资金 缓解 业绩 压力
600111,2020,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600111,2020,二零二四年四月,3,二零二 四年 四月
600111,2021,股份有限公司年年度报告管理层讨论与分析模拟文本宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,20,有限公司 年 年度报告 讨论 与 分析 模拟 文本 宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600111,2021,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600111,2021,公司加快回笼资金以应对眼前的流动性压力,8,加快 回笼资金 以 应对 眼前 的 流动性 压力
600111,2021,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600111,2021,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600111,2021,公司投机布局热门赛道力求投机形成新的利润增长点,11,投机 布局 热门 赛道 力求 投机 形成 新 的 利润 增长点
600111,2021,管理层表示要速成扭转当前被动局面实现业绩快速回升,10,表示 要 速成 扭转 当前 被动局面 实现 业绩 快速 回升
600111,2021,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600111,2021,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600111,2021,公司要求各事业部分秒必争消化库存回笼资金缓解业绩压力,10,要求 各 事业部 分秒必争 消化 库存 回笼资金 缓解 业绩 压力
600111,2021,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600111,2021,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600111,2021,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600111,2021,管理层认为当前窗口稍纵即逝必须立竿见影扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 立竿见影 扩大 产能 投放
600111,2021,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
600111,2021,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
600111,2021,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600111,2021,二零二四年四月,3,二零二 四年 四月
600111,2022,股份有限公司年年度报告管理层讨论与分析模拟文本公司围绕核心技术开展攻关新申请专利数量保持稳定增长,17,有限公司 年 年度报告 讨论 与 分析 模拟 文本 围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
